Token	POS-Tag	OOV	Id	Index	Documento
polo	NOUN	0	23	1	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
petroquímico	ADJ	1	23	2	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
da	ADP	0	23	3	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
Bahia	PROPN	0	23	4	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
recebeu	VERB	0	23	5	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
investimentos	NOUN	0	23	6	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
para	ADP	0	23	7	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
modernização	NOUN	0	23	8	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
de	ADP	0	23	9	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
suas	DET	0	23	10	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
instalações	NOUN	0	23	11	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
de	ADP	0	23	12	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
segurança	NOUN	0	23	13	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
e	CCONJ	0	23	14	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
controle	NOUN	0	23	15	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
ambiental	ADJ	0	23	16	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
.	PUNCT	0	23	17	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
O	DET	0	23	18	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
objetivo	NOUN	0	23	19	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
é	AUX	0	23	20	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
alinhar	VERB	1	23	21	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
a	DET	0	23	22	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
produção	NOUN	0	23	23	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
local	ADJ	0	23	24	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
aos	ADP	0	23	25	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
padrões	NOUN	0	23	26	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
globais	ADJ	0	23	27	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
de	ADP	0	23	28	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
sustentabilidade	NOUN	1	23	29	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
.	PUNCT	0	23	30	O polo petroquímico da Bahia recebeu investimentos para modernização de suas instalações de segurança e controle ambiental . O objetivo é alinhar a produção local aos padrões globais de sustentabilidade .
A	DET	0	24	0	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
indústria	NOUN	0	24	1	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
aeroespacial	ADJ	1	24	2	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
brasileira	ADJ	0	24	3	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
firmou	VERB	1	24	4	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
um	DET	0	24	5	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
contrato	NOUN	0	24	6	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
de	ADP	0	24	7	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
fornecimento	NOUN	0	24	8	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
de	ADP	0	24	9	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
aeroestruturas	NOUN	1	24	10	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
para	ADP	0	24	11	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
jatos	NOUN	1	24	12	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
comerciais	ADJ	0	24	13	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
executivos	NOUN	0	24	14	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
na	ADP	0	24	15	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
Europa	PROPN	0	24	16	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
.	PUNCT	0	24	17	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
O	DET	0	24	18	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
acordo	NOUN	0	24	19	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
consolida	VERB	1	24	20	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
a	DET	0	24	21	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
engenharia	NOUN	0	24	22	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
nacional	ADJ	0	24	23	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
no	ADP	0	24	24	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
cenário	NOUN	0	24	25	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
global	ADJ	0	24	26	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
.	PUNCT	0	24	27	A indústria aeroespacial brasileira firmou um contrato de fornecimento de aeroestruturas para jatos comerciais executivos na Europa . O acordo consolida a engenharia nacional no cenário global .
Fábricas	PROPN	1	25	0	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
de	ADP	0	25	1	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
embalagens	NOUN	1	25	2	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
plásticas	ADJ	1	25	3	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
estão	AUX	0	25	4	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
acelerando	VERB	1	25	5	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
a	DET	0	25	6	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
transição	NOUN	0	25	7	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
para	ADP	0	25	8	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
polímeros	NOUN	1	25	9	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
biodegradáveis	ADJ	1	25	10	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
devido	ADV	0	25	11	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
às	ADP	0	25	12	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
novas	ADJ	0	25	13	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
exigências	NOUN	0	25	14	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
do	ADP	0	25	15	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
mercado	NOUN	0	25	16	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
e	CCONJ	0	25	17	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
regulamentações	NOUN	1	25	18	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
ambientais	ADJ	0	25	19	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
mais	ADV	0	25	20	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
rígidas	ADJ	1	25	21	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
.	PUNCT	0	25	22	Fábricas de embalagens plásticas estão acelerando a transição para polímeros biodegradáveis devido às novas exigências do mercado e regulamentações ambientais mais rígidas .
O	DET	0	26	0	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
índice	NOUN	0	26	1	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
de	ADP	0	26	2	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
confiança	NOUN	0	26	3	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
do	ADP	0	26	4	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
empresário	NOUN	0	26	5	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
industrial	ADJ	0	26	6	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
atingiu	VERB	0	26	7	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
o	DET	0	26	8	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
maior	ADJ	0	26	9	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
patamar	NOUN	1	26	10	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
dos	ADP	0	26	11	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
últimos	ADJ	0	26	12	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
meses	NOUN	0	26	13	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
.	PUNCT	0	26	14	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
A	DET	0	26	15	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
estabilização	NOUN	1	26	16	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
da	ADP	0	26	17	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
inflação	NOUN	0	26	18	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
e	CCONJ	0	26	19	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
a	DET	0	26	20	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
queda	NOUN	0	26	21	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
nos	ADP	0	26	22	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
juros	NOUN	0	26	23	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
foram	AUX	0	26	24	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
determinantes	ADJ	1	26	25	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
para	ADP	0	26	26	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
a	DET	0	26	27	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
melhora	NOUN	0	26	28	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
do	ADP	0	26	29	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
humor	NOUN	0	26	30	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
do	ADP	0	26	31	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
setor	NOUN	0	26	32	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
.	PUNCT	0	26	33	O índice de confiança do empresário industrial atingiu o maior patamar dos últimos meses . A estabilização da inflação e a queda nos juros foram determinantes para a melhora do humor do setor .
A	DET	0	27	0	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
produção	NOUN	0	27	1	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
de	ADP	0	27	2	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
pneus	NOUN	0	27	3	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
e	CCONJ	0	27	4	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
borrachas	NOUN	1	27	5	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
registrou	VERB	0	27	6	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
estabilidade	NOUN	0	27	7	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
no	ADP	0	27	8	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
balanço	NOUN	1	27	9	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
anual	ADJ	0	27	10	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
.	PUNCT	0	27	11	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
A	DET	0	27	12	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
cadeia	NOUN	0	27	13	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
de	ADP	0	27	14	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
suprimentos	NOUN	0	27	15	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
enfrentou	VERB	0	27	16	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
desafios	NOUN	0	27	17	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
logísticos	ADJ	1	27	18	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
no	ADP	0	27	19	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
transporte	NOUN	0	27	20	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
marítimo	ADJ	0	27	21	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
de	ADP	0	27	22	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
insumos	NOUN	1	27	23	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
fundamentais	ADJ	0	27	24	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
.	PUNCT	0	27	25	A produção de pneus e borrachas registrou estabilidade no balanço anual . A cadeia de suprimentos enfrentou desafios logísticos no transporte marítimo de insumos fundamentais .
Uma	DET	0	28	0	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
nova	ADJ	0	28	1	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
fundição	NOUN	1	28	2	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
de	ADP	0	28	3	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
alumínio	NOUN	0	28	4	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
focada	VERB	1	28	5	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
na	ADP	0	28	6	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
reciclagem	NOUN	1	28	7	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
de	ADP	0	28	8	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
materiais	NOUN	0	28	9	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
descartados	VERB	1	28	10	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
começou	VERB	0	28	11	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
a	SCONJ	0	28	12	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
operar	VERB	0	28	13	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
em	ADP	0	28	14	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
Minas	PROPN	0	28	15	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
Gerais	PROPN	0	28	16	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
.	PUNCT	0	28	17	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
O	DET	0	28	18	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
projeto	NOUN	0	28	19	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
atende	VERB	0	28	20	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
à	ADP	0	28	21	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
crescente	ADJ	0	28	22	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
demanda	NOUN	0	28	23	Uma nova fundição de alumínio focada na reciclagem de materiais descartados começou a operar em Minas Gerais . O projeto atende à crescente demanda por alumínio verde na indústria automobilística .
